U_7001215	C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp	1
U_7001215	C_course-v1:TsinghuaX+30240184+sp	1
U_7001215	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_1201914	C_course-v1:MicrosoftX+Microsoft101+sp	1
U_1201914	C_course-v1:TsinghuaX+34100325_X+sp	1
U_6066001	C_course-v1:TsinghuaX+40050455X+sp	1
U_3234246	C_course-v1:TsinghuaX+00740123_X+sp	1
U_3234246	C_course-v1:MITx+6_00_1x+sp	1
U_3234246	C_course-v1:BIT+PHY1701702+sp	1
U_484201	C_course-v1:TsinghuaX+00690212X+sp	1
U_484201	C_course-v1:TsinghuaX+00690242+sp	1
U_6978915	C_course-v1:Tsinghua+20150001+sp	1
U_6643176	C_course-v1:TsinghuaX+30240243X+sp	1
U_6643176	C_course-v1:TsinghuaX+60610231+2016_T2_SP	1
U_6643176	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_6643176	C_course-v1:TsinghuaX+00740123_X+sp	1
U_6580509	C_course-v1:PekingX+Peking001x+_	1
U_6580509	C_course-v1:Tsinghua+20150001+sp	1
U_2464581	C_course-v1:TsinghuaX+30240184+sp	1
U_2464581	C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp	1
U_2464581	C_course-v1:TsinghuaX+00740113_1X+sp	1
U_2464581	C_course-v1:TsinghuaX+30240243X+sp	1
U_2464581	C_course-v1:NBCC+NBCC000201+_sp	1
U_2007523	C_course-v1:UQx+Think101x+sp	1
U_6980934	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_6980934	C_course-v1:TsinghuaX+30150153X+sp	1
U_6239563	C_course-v1:TsinghuaX+01030132X+sp	1
U_6239563	C_course-v1:TsinghuaX+20430064_2X+sp	1
U_4698461	C_course-v1:TsinghuaX+80000822X+sp	1
U_4698461	C_course-v1:MITx+6_00_1x+sp	1
U_446016	C_course-v1:MITx+6_00_1x+sp	1
U_7012251	C_course-v1:TsinghuaX+30240243X+sp	1
U_7017153	C_course-v1:TsinghuaX+20220053X_2015_T2+sp	1
U_1119491	C_course-v1:MITx+6_00_1x+sp	1
U_6942053	C_course-v1:TsinghuaX+30240184+sp	1
U_322059	C_course-v1:TsinghuaX+THESIS2015X+2015_T1	1
U_1508593	C_course-v1:TsinghuaX+70120073X+sp	1
U_504844	C_course-v1:TsinghuaX+60240013X+sp	1
U_6767785	C_course-v1:TsinghuaX+10430484X_2015_2+sp	1
U_6819851	C_course-v1:BIT+PHY1701702+sp	1
U_6819855	C_course-v1:MITx+15_390_2x+sp	1
U_6819855	C_course-v1:TsinghuaX+00680082X+sp	1
U_6819855	C_course-v1:TsinghuaX+60240013X+sp	1
U_6374554	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_6922295	C_course-v1:UQx+Think101x+sp	1
U_6922295	C_course-v1:TsinghuaX+00310222X+sp	1
U_6922295	C_course-v1:TsinghuaX+01030132X+sp	1
U_6954247	C_course-v1:TsinghuaX+20220053X_2015_T2+sp	1
U_2435481	C_course-v1:TsinghuaX+10430494X_2015_2+sp	1
U_5329072	C_course-v1:TsinghuaX+30240184+sp	1
U_6435302	C_course-v1:TsinghuaX+80590952X+sp	1
U_4257654	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_6636043	C_course-v1:TsinghuaX+30040323X+sp	1
U_6636043	C_course-v1:TsinghuaX+40050455_2X+sp	1
U_6405153	C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp	1
U_6494431	C_course-v1:TsinghuaX+34100325_X+sp	1
U_6037780	C_course-v1:TsinghuaX+20330334X_2015_2+sp	1
U_57473	C_course-v1:TsinghuaX+20330334X_2015_2+sp	1
U_57473	C_course-v1:TsinghuaX+10430494X_2015_2+sp	1
U_5533787	C_course-v1:TsinghuaX+20440333X+sp	1
U_5533787	C_course-v1:TsinghuaX+20120143X+sp	1
U_7073440	C_course-v1:TsinghuaX+30240184+sp	1
U_4360637	C_course-v1:TsinghuaX+00040132X+sp	1
U_4360637	C_course-v1:AdelaideX+Wine101x+sp	1
U_1185402	C_course-v1:MITx+6_00_1x+sp	1
U_6525328	C_course-v1:TsinghuaX+34100325_X+sp	1
U_6706617	C_course-v1:MITx+6_00_1x+sp	1
U_6348388	C_course-v1:TsinghuaX+00740113_2X+sp	1
U_6348388	C_course-v1:TsinghuaX+00740113_1X+sp	1
U_7063959	C_course-v1:MITx+6_00_1x+sp	1
U_7063959	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_6524754	C_course-v1:MITx+6_00_1x+sp	1
U_6524754	C_course-v1:TsinghuaX+30240243X+sp	1
U_1074349	C_course-v1:TsinghuaX+00740123_X+sp	1
U_1074349	C_course-v1:TsinghuaX+10430494X_2015_2+sp	1
U_1982875	C_course-v1:TsinghuaX+30240243X+sp	1
U_7068501	C_course-v1:MITx+15_390_2x+sp	1
U_1133818	C_course-v1:TsinghuaX+20350033X+sp	1
U_2552325	C_course-v1:TsinghuaX+70120073X+sp	1
U_3176926	C_course-v1:TsinghuaX+70660542X+2015_T2	1
U_3176926	C_course-v1:ZUELX+B0800280+sp	1
U_5309889	C_course-v1:TsinghuaX+30240243X+sp	1
U_5309889	C_course-v1:TsinghuaX+20220053X_2015_T2+sp	1
U_262457	C_course-v1:HIT+HIT2016001+sp	1
U_262457	C_course-v1:TsinghuaX+30240184+sp	1
U_262457	C_course-v1:TsinghuaX+00740123_X+sp	1
U_262457	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_262457	C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp	1
U_17115	C_course-v1:TsinghuaX+40050444X+sp	1
U_1230574	C_course-v1:Tsinghuax+30130123X+sp	1
U_1230574	C_course-v1:ZJUX+2017011101X+2017_T1	1
U_594822	C_course-v1:TsinghuaX+01030132X+sp	1
U_2642586	C_course-v1:TsinghuaX+70120073X+sp	1
U_2985349	C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp	1
U_7026568	C_course-v1:NBCC+NBCC000201+_sp	1
U_7026568	C_course-v1:MITx+6_00_1x+sp	1
U_7026568	C_course-v1:TsinghuaX+00310222X+sp	1
U_6471914	C_course-v1:BIT+PHY1701702+sp	1
U_6471914	C_course-v1:TsinghuaX+00040132X+sp	1
U_6471914	C_course-v1:TsinghuaX+20120143X+sp	1
U_6471914	C_course-v1:UQx+Think101x+sp	1
U_2618861	C_course-v1:TsinghuaX+34100325_X+sp	1
U_4441494	C_course-v1:TsinghuaX+10430494X_2015_2+sp	1
U_4441494	C_course-v1:TsinghuaX+00740043X_2015_T2+sp	1
U_4441496	C_course-v1:TsinghuaX+10430494X_2015_2+sp	1
